original_image,crop_image,x_center_px,y_center_px
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST037.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST037_Jupiter_6.jpg,2340.9991680000003,3302.498304
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST037.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST037_Aldebaran_7.jpg,2074.500096,3458.998272
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST037.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250123003025_BURST037_Pleiades_8.jpg,2914.000896,4022.501376
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST038_Betelgeuse_1.jpg,1200.0,2531.500032
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST038_Bellatrix_2.jpg,1261.50144,2966.499328
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST038_Zeta_Tauri_3.jpg,1992.999936,2525.499392
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST038_Elnath_4.jpg,2457.498624,2530.500608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST038_Hassaleh_5.jpg,2885.999616,2792.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST038_Jupiter_6.jpg,2341.499904,3299.999744
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST038_Aldebaran_7.jpg,2073.99936,3463.999488
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST038.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250123003025_BURST038_Pleiades_8.jpg,2918.00064,4032.499712
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST040_Betelgeuse_1.jpg,1202.5006079999998,2550.001664
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST040_Bellatrix_2.jpg,1263.9989759999999,2984.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST040_Zeta_Tauri_3.jpg,1997.500416,2539.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST040_Elnath_4.jpg,2461.000704,2544.001024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST040_Hassaleh_5.jpg,2889.00096,2800.001024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST040_Jupiter_6.jpg,2349.499392,3318.001664
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST040_Aldebaran_7.jpg,2083.00032,3484.000256
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST040.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250123003025_BURST040_Pleiades_8.jpg,2933.49888,4038.00064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST041_Betelgeuse_1.jpg,1207.001088,2554.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST041_Bellatrix_2.jpg,1267.00032,2991.0016
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST041_Zeta_Tauri_3.jpg,2004.9991680000003,2546.999296
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST041_Elnath_4.jpg,2468.499456,2554.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST041_Hassaleh_5.jpg,2893.999104,2814.001152
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST041_Jupiter_6.jpg,2348.9986559999998,3319.5008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST041_Aldebaran_7.jpg,2081.9988479999997,3491.500032
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST041.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250123003025_BURST041_Pleiades_8.jpg,2926.5008639999996,4043.001856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST042.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST042_Betelgeuse_1.jpg,1203.001344,2561.998848
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST042.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST042_Bellatrix_2.jpg,1265.998848,2998.501376
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST042.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST042_Zeta_Tauri_3.jpg,2001.50016,2551.5008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST042.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST042_Elnath_4.jpg,2467.00032,2555.998208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST042.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST042_Hassaleh_5.jpg,2897.0004480000002,2816.499712
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST042.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST042_Jupiter_6.jpg,2350.998528,3333.500928
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST042.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST042_Aldebaran_7.jpg,2084.499456,3493.998592
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST043.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST043_Betelgeuse_1.jpg,1207.001088,2567.999488
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST043.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST043_Bellatrix_2.jpg,1276.00128,3012.501504
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST043.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST043_Zeta_Tauri_3.jpg,2007.499776,2561.499136
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST043.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST043_Elnath_4.jpg,2471.5008000000003,2567.000064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST043.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST043_Hassaleh_5.jpg,2898.499584,2822.00064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST043.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST043_Jupiter_6.jpg,2355.999744,3341.500416
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST043.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST043_Aldebaran_7.jpg,2088.0015359999998,3507.99872
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST045.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST045_Betelgeuse_1.jpg,1211.000832,2581.499904
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST045.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST045_Bellatrix_2.jpg,1274.999808,3018.498048
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST045.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST045_Zeta_Tauri_3.jpg,2012.500992,2577.498112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST045.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST045_Elnath_4.jpg,2476.00128,2580.000768
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST045.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST045_Hassaleh_5.jpg,2908.00128,2839.498752
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST045.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST045_Jupiter_6.jpg,2359.001088,3349.000192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST045.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST045_Aldebaran_7.jpg,2096.498688,3518.500864
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST046.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST046_Betelgeuse_1.jpg,1213.50144,2588.000256
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST046.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST046_Bellatrix_2.jpg,1282.000896,3026.00192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST046.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST046_Zeta_Tauri_3.jpg,2012.0002559999998,2582.499328
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST046.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST046_Elnath_4.jpg,2482.000896,2585.501696
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST046.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST046_Hassaleh_5.jpg,2906.999808,2842.50112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST046.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST046_Jupiter_6.jpg,2365.000704,3362.000896
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST046.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST046_Aldebaran_7.jpg,2102.501376,3529.498624
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST047.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST047_Betelgeuse_1.jpg,1217.501184,2595.999744
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST047.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST047_Bellatrix_2.jpg,1281.50016,3036.499968
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST047.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST047_Zeta_Tauri_3.jpg,2018.5006079999998,2588.99968
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST047.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST047_Elnath_4.jpg,2482.000896,2590.498816
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST047.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST047_Hassaleh_5.jpg,2910.9995519999998,2847.49824
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST047.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST047_Jupiter_6.jpg,2369.5011839999997,3372.998656
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST047.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST047_Aldebaran_7.jpg,2100.9991680000003,3533.500416
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST048.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST048_Betelgeuse_1.jpg,1217.501184,2601.00096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST048.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST048_Bellatrix_2.jpg,1282.49856,3045.998592
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST048.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST048_Zeta_Tauri_3.jpg,2020.5004800000002,2594.500608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST048.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST048_Elnath_4.jpg,2484.9991680000003,2595.00032
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST048.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST048_Hassaleh_5.jpg,2915.500032,2858.999808
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST048.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST048_Jupiter_6.jpg,2374.499328,3376.001024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST048.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST048_Aldebaran_7.jpg,2108.000256,3542.99904
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST049.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250123003025_BURST049_Betelgeuse_1.jpg,1221.998592,2613.501952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST049.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250123003025_BURST049_Bellatrix_2.jpg,1286.5013760000002,3051.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST049.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250123003025_BURST049_Zeta_Tauri_3.jpg,2020.5004800000002,2598.998016
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST049.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250123003025_BURST049_Elnath_4.jpg,2486.99904,2603.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST049.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250123003025_BURST049_Hassaleh_5.jpg,2919.499776,2865.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST049.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250123003025_BURST049_Jupiter_6.jpg,2377.500672,3384.999936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250123003025_BURST049.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250123003025_BURST049_Aldebaran_7.jpg,2108.500992,3552.002048
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250201203720_BURST000_COVER_Pleiades_1.jpg,2217.00096,2716.99968
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250201203720_BURST000_COVER_Jupiter_2.jpg,1866.9987840000001,2127.998976
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250201203720_BURST000_COVER_Betelgeuse_3.jpg,865.4991359999999,1275.998208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250201203720_BURST000_COVER_Aldebaran_4.jpg,1603.99872,2220.998656
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250201203720_BURST000_COVER_Zeta_Tauri_5.jpg,1670.9990400000002,1384.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250201203720_BURST000_COVER_Elnath_6.jpg,2113.001472,1442.500608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250201203720_BURST000_COVER_Hassaleh_7.jpg,2446.5008639999996,1734.00064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250201203720_BURST000_COVER_Bellatrix_8.jpg,903.4997759999999,1712.001024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250201203720_BURST001_Pleiades_1.jpg,2220.499968,2723.00032
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250201203720_BURST001_Jupiter_2.jpg,1862.5013760000002,2133.000192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250201203720_BURST001_Aldebaran_3.jpg,1605.998592,2226.999296
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250201203720_BURST001_Zeta_Tauri_4.jpg,1674.5011200000001,1393.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250201203720_BURST001_Elnath_5.jpg,2113.999872,1450.500096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250201203720_BURST001_Hassaleh_6.jpg,2447.499264,1739.001856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250201203720_BURST001_Betelgeuse_7.jpg,864.5007360000001,1284.501504
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST001.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250201203720_BURST001_Bellatrix_8.jpg,900.999168,1718.501376
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250201203720_BURST002_Jupiter_1.jpg,1864.501248,2137.501696
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250201203720_BURST002_Pleiades_2.jpg,2227.00032,2737.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250201203720_BURST002_Aldebaran_3.jpg,1606.4993279999999,2234.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250201203720_BURST002_Zeta_Tauri_4.jpg,1672.501248,1398.501376
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250201203720_BURST002_Elnath_5.jpg,2114.500608,1456.500736
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250201203720_BURST002_Hassaleh_6.jpg,2446.998528,1743.499264
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250201203720_BURST002_Betelgeuse_7.jpg,865.0014719999999,1294.49984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST002.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250201203720_BURST002_Bellatrix_8.jpg,902.00064,1723.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250201203720_BURST003_Jupiter_1.jpg,1866.000384,2145.501184
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250201203720_BURST003_Pleiades_2.jpg,2221.000704,2735.501312
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250201203720_BURST003_Aldebaran_3.jpg,1608.0015359999998,2241.998848
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250201203720_BURST003_Zeta_Tauri_4.jpg,1675.4995199999998,1406.001152
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250201203720_BURST003_Elnath_5.jpg,2111.499264,1461.501952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250201203720_BURST003_Hassaleh_6.jpg,2448.500736,1751.498752
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250201203720_BURST003_Betelgeuse_7.jpg,866.5006079999999,1301.999616
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST003.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250201203720_BURST003_Bellatrix_8.jpg,902.501376,1731.497984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250201203720_BURST004_Jupiter_1.jpg,1870.0001280000001,2151.501824
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250201203720_BURST004_Pleiades_2.jpg,2221.50144,2746.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250201203720_BURST004_Aldebaran_3.jpg,1605.998592,2244.001792
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250201203720_BURST004_Zeta_Tauri_4.jpg,1674.000384,1412.501504
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250201203720_BURST004_Elnath_5.jpg,2112.500736,1469.001728
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250201203720_BURST004_Hassaleh_6.jpg,2446.000128,1754.50112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250201203720_BURST004_Betelgeuse_7.jpg,866.5006079999999,1308.499968
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST004.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250201203720_BURST004_Bellatrix_8.jpg,906.5011199999999,1742.49984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250201203720_BURST005_Jupiter_1.jpg,1867.4995199999998,2157.498368
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250201203720_BURST005_Pleiades_2.jpg,2229.500928,2752.0
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250201203720_BURST005_Aldebaran_3.jpg,1610.001408,2254.49984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250201203720_BURST005_Zeta_Tauri_4.jpg,1675.4995199999998,1419.001856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250201203720_BURST005_Elnath_5.jpg,2113.4991360000004,1476.501504
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250201203720_BURST005_Hassaleh_6.jpg,2447.499264,1764.999168
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250201203720_BURST005_Betelgeuse_7.jpg,867.001344,1314.500608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST005.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250201203720_BURST005_Bellatrix_8.jpg,906.000384,1747.001344
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST006.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250201203720_BURST006_Jupiter_1.jpg,1868.500992,2162.999296
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST006.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250201203720_BURST006_Pleiades_2.jpg,2224.499712,2757.500928
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST006.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250201203720_BURST006_Aldebaran_3.jpg,1611.500544,2260.000768
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST006.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250201203720_BURST006_Zeta_Tauri_4.jpg,1674.000384,1424.9984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST006.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250201203720_BURST006_Elnath_5.jpg,2113.4991360000004,1481.998336
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250201203720_BURST006.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250201203720_BURST006_Hassaleh_6.jpg,2454.500352,1771.49952
